timestamp,temperature,dewpoint_temperature,wind_speed,mean_sea_level_pressure,relative_humidity,surface_solar_radiation,surface_thermal_radiation,total_cloud_cover
2010-01-13T10:00:00Z,16.35,9.08,5.08,101937.97,0.62,20.47,321.8,0.79
2010-01-13T11:00:00Z,16.29,9.04,4.74,102004.5,0.62,0,309.58,0.63
2010-01-13T12:00:00Z,14.82,9.14,4.11,102007.2,0.69,0,300.31,0.61
2010-01-13T13:00:00Z,14.68,9.2,3.57,101990.35,0.7,0,302.79,0.49
2010-01-13T14:00:00Z,14.69,9.33,3.22,102001.83,0.7,0,309.84,0.48
2010-01-13T15:00:00Z,14.17,9.28,2.81,101971.7,0.72,0,314.53,0.6
2010-01-13T16:00:00Z,14.2,9.31,2.73,101942.16,0.72,0,315.81,0.72
2010-01-13T17:00:00Z,14.26,9.32,2.8,101914.02,0.72,0,322.91,0.62
2010-01-13T18:00:00Z,13.85,9.18,2.81,101903.66,0.73,0,330.23,0.58
2010-01-13T19:00:00Z,13.88,9.19,2.89,101932.27,0.73,0,324.06,0.51
2010-01-13T20:00:00Z,13.84,9,3,101956.97,0.73,25.94,310.43,0.44
2010-01-13T21:00:00Z,13.77,8.74,3.69,101996.19,0.72,144.16,309.92,0.37
2010-01-13T22:00:00Z,16.73,8.02,3.64,102007.94,0.56,391.96,299.75,0.2
2010-01-13T23:00:00Z,16.94,7.69,3.28,102041.85,0.54,577.36,311.32,0.44
2010-01-14T00:00:00Z,18.86,7.98,3.13,101996.03,0.49,796.4,310.35,0.02
2010-01-14T01:00:00Z,20.13,7.96,3.14,101962.43,0.45,948.24,304.35,0.28
2010-01-14T02:00:00Z,20.27,8.31,4.35,101931.64,0.46,1050.59,303.54,0.27
2010-01-14T03:00:00Z,21.02,8.82,5.16,101901.04,0.46,1065.56,306.78,0.16
2010-01-14T04:00:00Z,20.75,9.11,5.49,101890.15,0.47,1033.78,312.26,0.03
2010-01-14T05:00:00Z,20.51,9.33,5.77,101833.12,0.49,946.53,312.79,0
2010-01-14T06:00:00Z,19.73,9.26,5.85,101825.86,0.51,802.01,307.92,0
2010-01-14T07:00:00Z,19.63,9.27,5.95,101806.18,0.51,610.34,307.06,0
2010-01-14T08:00:00Z,19.49,9.27,5.94,101821.23,0.52,394.12,305.78,0
2010-01-14T09:00:00Z,19.56,9.17,5.57,101895.86,0.51,180.84,302.74,0
2010-01-14T10:00:00Z,16.48,8.87,4.7,101921.92,0.61,23.91,300.05,0
2010-01-14T11:00:00Z,16.45,8.99,4.39,101978.83,0.61,0,298.62,0
2010-01-14T12:00:00Z,14.86,9.26,4.26,101938.5,0.69,0,296.95,0.03
2010-01-14T13:00:00Z,14.84,9.38,4.14,101940.99,0.7,0,296.16,0.04
2010-01-14T14:00:00Z,14.86,9.59,3.96,101900.9,0.71,0,298.12,0.04
2010-01-14T15:00:00Z,14.55,10.24,3.83,101806.33,0.75,0,295.18,0.05
2010-01-14T16:00:00Z,14.44,10.41,3.76,101771.91,0.77,0,294.69,0.07
2010-01-14T17:00:00Z,14.38,10.55,3.57,101718.13,0.78,0,295.95,0.04
2010-01-14T18:00:00Z,14.28,10.96,3.32,101713.92,0.8,0,294.17,0.13
2010-01-14T19:00:00Z,14.18,10.97,3.06,101715.69,0.81,0,303.44,0.27
2010-01-14T20:00:00Z,14.29,10.97,2.85,101749,0.8,26.95,304.68,0.44
2010-01-14T21:00:00Z,14.13,10.97,2.75,101788.21,0.81,186.11,300.02,0.52
2010-01-14T22:00:00Z,17.2,12.22,1.87,101765.04,0.73,388.66,310.28,0.43
2010-01-14T23:00:00Z,17.42,12.28,1.37,101785.8,0.72,592.83,314.66,0.72
2010-01-15T00:00:00Z,20.35,12.93,1.37,101711.74,0.62,767.41,333.75,0.6
2010-01-15T01:00:00Z,22.11,12.88,1.6,101671.58,0.56,923.48,331.65,0.65
2010-01-15T02:00:00Z,22.57,13.12,2.17,101600.52,0.55,1029.4,339.26,0.49
2010-01-15T03:00:00Z,24.66,13.41,3.02,101521.05,0.5,1066.14,337.62,0.34
2010-01-15T04:00:00Z,24.52,13.54,3.58,101446.51,0.5,1016.61,344.28,0.28
2010-01-15T05:00:00Z,24.39,13.65,3.84,101343.32,0.51,926.8,345.2,0.35
2010-01-15T06:00:00Z,24.51,14.23,4.14,101285.72,0.53,786.9,343.93,0.35
2010-01-15T07:00:00Z,24.55,14.41,4.5,101212.65,0.53,595.01,344.46,0.12
2010-01-15T08:00:00Z,24.5,14.75,4.51,101219.63,0.55,385.79,342.63,0.02
2010-01-15T09:00:00Z,24.71,14.79,3.86,101229.94,0.54,175.47,339.91,0.15
2010-01-15T10:00:00Z,20.89,15.92,2.92,101213.83,0.73,22.86,334.81,0.46
2010-01-15T11:00:00Z,20.52,16.23,2.55,101207.08,0.76,0,330.93,0.76
2010-01-15T12:00:00Z,18.22,16.54,2.12,101172.44,0.9,0,331.25,0.85
2010-01-15T13:00:00Z,18.24,16.69,1.9,101139.53,0.91,0,335.56,0.91
2010-01-15T14:00:00Z,18.19,16.73,1.96,101094.26,0.91,0,334.29,0.94
2010-01-15T15:00:00Z,17.05,16.08,1.8,101022.67,0.94,0,332.54,0.92
2010-01-15T16:00:00Z,16.83,16.11,1.54,100953.65,0.95,0,333.5,0.95
2010-01-15T17:00:00Z,16.52,15.88,1.49,100924.77,0.96,0,325.9,0.9
2010-01-15T18:00:00Z,15.74,15.46,1.41,100932.72,0.98,0,330.02,0.61
2010-01-15T19:00:00Z,15.92,15.74,1.35,100925.94,0.99,0,337.72,0.5
2010-01-15T20:00:00Z,15.83,15.65,1.95,100933.53,0.99,20.43,345.59,0.97
2010-01-15T21:00:00Z,15.77,15.26,1.79,100904.32,0.97,140.78,340.98,0.21
2010-01-15T22:00:00Z,20.8,16.51,1.73,100846.85,0.76,358.46,348.74,0.09
2010-01-15T23:00:00Z,22.88,14.01,1.92,100791.48,0.57,607.38,330.92,0.03
2010-01-16T00:00:00Z,27.55,12.23,2.83,100702.87,0.39,798.76,332.22,0.22
2010-01-16T01:00:00Z,28.7,9.89,4.21,100666.06,0.31,948.74,337.6,0.61
2010-01-16T02:00:00Z,28.61,10.53,4.77,100588.05,0.32,1029.82,342.53,0.59
2010-01-16T03:00:00Z,28.3,9.29,5.97,100596.17,0.3,1069.06,344.28,0.35
2010-01-16T04:00:00Z,27.96,10.87,7.73,100585.12,0.34,1020.05,346.68,0.47
2010-01-16T05:00:00Z,24.4,15.08,8.5,100645.42,0.56,920.98,348.63,0.11
2010-01-16T06:00:00Z,21.04,14.57,7.62,100716.73,0.66,747.17,347.74,0.3
2010-01-16T07:00:00Z,21,14.52,6.68,100731.8,0.66,563.43,346.31,0.36
2010-01-16T08:00:00Z,21.26,13.87,6.42,100818.8,0.63,303.09,343.76,0.17
2010-01-16T09:00:00Z,21.62,13.09,5.4,100897.82,0.58,152.84,340.71,0.11
2010-01-16T10:00:00Z,18.56,12.21,4.16,100994.32,0.66,18.98,328.69,0.35
2010-01-16T11:00:00Z,18.66,12.36,4.56,101049.49,0.67,0,332.95,0.98
2010-01-16T12:00:00Z,16.73,11.7,6.58,101080.12,0.72,0,338.53,1
2010-01-16T13:00:00Z,16.25,11.56,6.82,101107.4,0.74,0,355.2,0.99
2010-01-16T14:00:00Z,16.02,11.06,6.1,101066.09,0.72,0,350.94,0.97
2010-01-16T15:00:00Z,14.61,9.53,5.64,101025.04,0.72,0,351.38,0.73
2010-01-16T16:00:00Z,14.53,9.26,5.04,100964.97,0.71,0,336.12,0.22
2010-01-16T17:00:00Z,14.41,9.2,4.56,100942.45,0.71,0,314.77,0.27
2010-01-16T18:00:00Z,13.18,8.85,4.14,100946.55,0.75,0,300.36,0.24
2010-01-16T19:00:00Z,13.04,8.91,4.06,100946.47,0.76,0,300.55,0.21
2010-01-16T20:00:00Z,13.28,8.99,4.58,100986.95,0.75,20.63,307.05,0.24
2010-01-16T21:00:00Z,13.38,9.03,5.02,100986.9,0.75,147.28,303.39,0.22
2010-01-16T22:00:00Z,15.96,8.94,5.83,100972.2,0.63,354.23,297.43,0.23
2010-01-16T23:00:00Z,16.32,8.58,6.72,100961.47,0.6,509.57,317.99,0.39
2010-01-17T00:00:00Z,17.87,8.27,7.41,100926.17,0.53,652.16,318.05,0.36
2010-01-17T01:00:00Z,18.45,7.49,7.99,100902.24,0.49,844.96,317.39,0.42
2010-01-17T02:00:00Z,18.5,6.73,8.34,100885.02,0.46,947.9,329.71,0.32
2010-01-17T03:00:00Z,18.51,6,8.23,100911.61,0.44,765.49,318.79,0.39
2010-01-17T04:00:00Z,18.45,6.23,8.19,100880.82,0.45,804.08,329.67,0.55
2010-01-17T05:00:00Z,18.21,6.85,8.5,100872.3,0.47,739.45,324.41,0.77
2010-01-17T06:00:00Z,17.7,6.92,8.32,100851.13,0.49,590.1,324.51,0.51
2010-01-17T07:00:00Z,17.15,7.07,8.41,100851.43,0.51,304.2,339.21,0.49
2010-01-17T08:00:00Z,16.93,7.4,8.12,100869.43,0.53,247.62,334.68,0.58
2010-01-17T09:00:00Z,16.49,7.84,7.76,100909.58,0.57,127.42,311.54,0.38
2010-01-17T10:00:00Z,13.01,8.5,8.22,100960.63,0.74,17.03,313.63,0.55
2010-01-17T11:00:00Z,12.54,9.19,7.84,100996.17,0.8,0,317.38,0.52
2010-01-17T12:00:00Z,11.2,8.55,7.59,100978.49,0.84,0,320.23,0.64
2010-01-17T13:00:00Z,11.1,7.97,7.48,100958.24,0.81,0,318.27,0.61
2010-01-17T14:00:00Z,10.78,7.51,7.14,101007.59,0.8,0,308.89,0.6
2010-01-17T15:00:00Z,9.66,7.41,6.36,100953.56,0.86,0,298.92,0.45
2010-01-17T16:00:00Z,9.91,7.46,6.02,100916.11,0.85,0,308.44,0.58
2010-01-17T17:00:00Z,10.13,7.6,5.93,100853.43,0.84,0,305.91,0.74
2010-01-17T18:00:00Z,10.24,8.15,6.2,100844.78,0.87,0,301.02,0.65
2010-01-17T19:00:00Z,10.55,8.51,6.39,100852.71,0.87,0,314.75,0.61
2010-01-17T20:00:00Z,10.79,8.87,6.27,100896.63,0.88,16.29,309.3,0.81
2010-01-17T21:00:00Z,10.86,8.99,5.79,100946.71,0.88,110.12,323.24,0.89
2010-01-17T22:00:00Z,13.32,9.95,6.28,100994.96,0.8,266.66,333.76,0.75
2010-01-17T23:00:00Z,13.24,9.95,6.82,101077.51,0.8,367.12,335.87,0.5
2010-01-18T00:00:00Z,14.53,10.29,7.47,101078.87,0.76,509.16,332.63,0.42
2010-01-18T01:00:00Z,15.53,10.17,7.29,101121.18,0.7,738.84,329.3,0.56
2010-01-18T02:00:00Z,15.46,9.94,7.23,101136.55,0.7,842.27,328.21,0.55
2010-01-18T03:00:00Z,16.27,9.52,7.54,101136.73,0.64,907.33,317.7,0.44
2010-01-18T04:00:00Z,16.12,9.97,7.87,101161.98,0.67,887.27,333.78,0.53
2010-01-18T05:00:00Z,16.15,10.13,7.57,101139.71,0.68,831.76,307.94,0.78
2010-01-18T06:00:00Z,15.62,9.99,7.42,101152.61,0.69,558.46,328.19,0.73
2010-01-18T07:00:00Z,15.57,9.46,7.65,101159.64,0.67,370.15,338.76,0.58
2010-01-18T08:00:00Z,15.62,9.12,7.53,101229.67,0.65,248.48,326.56,0.53
2010-01-18T09:00:00Z,15.44,9,6.83,101280.17,0.65,124.38,310.69,0.53
2010-01-18T10:00:00Z,13.63,8.6,6.61,101309.49,0.72,14.1,308.9,0.4
2010-01-18T11:00:00Z,13.82,8.39,6.45,101346.11,0.7,0,321.9,0.58
2010-01-18T12:00:00Z,12.75,8.44,5.8,101373.1,0.75,0,309.73,0.53
2010-01-18T13:00:00Z,12.71,8.43,5.34,101327.36,0.75,0,305.03,0.54
2010-01-18T14:00:00Z,12.93,8.22,5.09,101328.62,0.73,0,322.07,0.54
2010-01-18T15:00:00Z,12.37,7.69,4.76,101275.61,0.73,0,308.59,0.79
2010-01-18T16:00:00Z,12.4,7.37,4.41,101213.6,0.71,0,316.69,0.71
2010-01-18T17:00:00Z,12.48,7.28,4.07,101196.06,0.71,0,327.44,0.84
2010-01-18T18:00:00Z,12.84,7.46,4.07,101254.55,0.7,0,349.51,0.95
2010-01-18T19:00:00Z,12.88,7.73,4.19,101273.44,0.71,0,353.42,1
2010-01-18T20:00:00Z,12.93,8.06,4.39,101309.05,0.72,10.85,351.06,0.99
2010-01-18T21:00:00Z,12.47,8.35,5.02,101330.42,0.76,60.83,347.98,0.97
2010-01-18T22:00:00Z,14.16,8.61,6.13,101419.28,0.69,187.12,348.98,0.99
2010-01-18T23:00:00Z,14.12,8.22,6.23,101452.07,0.68,326.65,351.19,1
2010-01-19T00:00:00Z,15.79,7.95,5.57,101415.99,0.6,445.07,350.5,1
2010-01-19T01:00:00Z,16.78,7.64,5.34,101373.06,0.55,665.56,342.56,0.99
2010-01-19T02:00:00Z,16.93,7.56,5.38,101395.64,0.54,752.97,346.59,0.98
2010-01-19T03:00:00Z,18.56,8.09,4.94,101360.75,0.5,786.56,350.39,0.96
2010-01-19T04:00:00Z,18.76,8.18,4.8,101287.11,0.5,803.47,341.85,0.83
2010-01-19T05:00:00Z,18.96,8.47,4.62,101248.49,0.51,771.95,346.25,0.71
2010-01-19T06:00:00Z,19.44,9.21,4.67,101195.54,0.52,637.26,346.52,0.57
2010-01-19T07:00:00Z,19.47,9.64,4.25,101139.82,0.53,497.97,344,0.49
2010-01-19T08:00:00Z,19.06,10.36,3.77,101136.46,0.57,331.5,323.35,0.24
2010-01-19T09:00:00Z,18.89,10.64,4.04,101196.81,0.59,154.74,322.94,0.11
2010-01-19T10:00:00Z,17.04,10.9,4.22,101268.45,0.67,19.63,318.11,0.35
2010-01-19T11:00:00Z,16.98,11.4,3.26,101299.77,0.7,0,325.39,0.45
2010-01-19T12:00:00Z,15.05,11.59,2,101280.57,0.8,0,314.74,0.37
2010-01-19T13:00:00Z,14.99,11.42,1.45,101245.83,0.79,0,314.2,0.43
2010-01-19T14:00:00Z,15.54,11.37,1.23,101211.7,0.76,0,311.57,0.42
2010-01-19T15:00:00Z,14.23,11.18,1.06,101170.05,0.82,0,307.76,0.26
2010-01-19T16:00:00Z,13.43,10.99,1.16,101098.82,0.85,0,304.87,0.18
2010-01-19T17:00:00Z,13.26,10.96,1.59,101062.55,0.86,0,300.08,0.04
2010-01-19T18:00:00Z,12.66,10.8,1.68,101038.06,0.88,0,298.29,0.17
2010-01-19T19:00:00Z,12.61,10.79,1.99,101031.57,0.89,0,304.61,0.63
2010-01-19T20:00:00Z,13.21,11.13,2.62,101059.24,0.87,16.31,315.02,0.13
2010-01-19T21:00:00Z,13.36,11.06,2.61,101126.07,0.86,163.73,309.35,0.11
2010-01-19T22:00:00Z,17.29,11.68,3.16,101167.44,0.7,368.69,315.11,0.03
2010-01-19T23:00:00Z,17.61,11.63,3.5,101144.75,0.68,588.72,313.31,0.05
2010-01-20T00:00:00Z,20.55,10.88,3.58,101076.7,0.54,736.51,319.81,0.34
2010-01-20T01:00:00Z,22.71,9.98,3.48,101053.4,0.44,804.63,337.17,0.64
2010-01-20T02:00:00Z,23.12,9.71,3.34,101018.7,0.43,690.72,371.1,0.55
2010-01-20T03:00:00Z,25.1,9.46,4.03,100986.27,0.37,633.2,372.82,0.96
2010-01-20T04:00:00Z,24.5,9.85,4.37,101003.6,0.4,571.33,379.58,0.83
2010-01-20T05:00:00Z,24.11,10.54,3.5,100961.56,0.42,603.69,379.74,0.26
2010-01-20T06:00:00Z,23.85,11.48,2.84,100903.16,0.46,615.85,367.4,0.16
2010-01-20T07:00:00Z,24.39,12.05,3.24,100886.26,0.46,491.04,351.88,0.24
2010-01-20T08:00:00Z,24.34,11.74,4.47,100928.75,0.45,313.56,356.26,0.12
2010-01-20T09:00:00Z,23.91,12.38,5.07,101026.76,0.48,156.68,346.67,0.05
2010-01-20T10:00:00Z,18.46,14.76,4.3,101109.46,0.79,19.28,334.15,0.15
2010-01-20T11:00:00Z,18.19,14.78,4.04,101202.81,0.8,0,330.23,0.54
2010-01-20T12:00:00Z,16.5,13.83,3.86,101235.62,0.84,0,348.77,0.9
2010-01-20T13:00:00Z,16.65,13.3,3.27,101241.51,0.81,0,380.14,0.99
2010-01-20T14:00:00Z,16.75,13,2.71,101187.31,0.79,0,376.8,1
2010-01-20T15:00:00Z,15.78,12.61,2.41,101165.02,0.81,0,375.89,1
2010-01-20T16:00:00Z,15.73,12.37,2.25,101131.53,0.8,0,372.2,1
2010-01-20T17:00:00Z,15.65,12.29,2,101114.68,0.8,0,364.24,0.99
2010-01-20T18:00:00Z,15.34,11.89,1.65,101106.12,0.8,0,370.39,0.96
2010-01-20T19:00:00Z,15.29,11.81,1.46,101118.6,0.8,0,363.24,0.93
2010-01-20T20:00:00Z,15.3,11.63,1.36,101184.63,0.79,10.44,367.63,0.93
2010-01-20T21:00:00Z,14.88,11.82,1.27,101217.17,0.82,98.32,359.3,0.89
2010-01-20T22:00:00Z,17.38,12.57,0.58,101237.75,0.73,243.37,355.84,0.63
2010-01-20T23:00:00Z,17.43,12.48,0.34,101240.48,0.73,463.15,347.79,0.27
2010-01-21T00:00:00Z,20.33,12.89,0.1,101171.34,0.62,693.43,336.16,0.2
2010-01-21T01:00:00Z,21.84,12.38,0.92,101108.36,0.55,901.53,336.85,0.09
2010-01-21T02:00:00Z,22.4,12.34,1.61,101084.91,0.53,992.22,342.37,0.08
2010-01-21T03:00:00Z,24.76,12,1.99,101025.2,0.45,1030.43,347.74,0.34
2010-01-21T04:00:00Z,24.87,11.62,2.92,101011.38,0.43,918.91,358.25,0.39
2010-01-21T05:00:00Z,25.26,11.4,3.42,100950.77,0.42,843.1,365.21,0.18
2010-01-21T06:00:00Z,24.64,11.61,3.28,100921.48,0.44,671.3,378.88,0.42
2010-01-21T07:00:00Z,24.25,11.49,3.14,100906.41,0.45,445.1,370.98,0.92
2010-01-21T08:00:00Z,24.32,11.62,2.75,100919.91,0.45,275,376.7,0.91
2010-01-21T09:00:00Z,24.44,11.56,2.92,100861.1,0.44,132.46,372,0.64
2010-01-21T10:00:00Z,23.18,13.66,1.93,100851.84,0.55,15.33,366.95,0.67
2010-01-21T11:00:00Z,23.36,13.79,2.15,100863.39,0.55,0,359.5,0.74
2010-01-21T12:00:00Z,22.17,14.35,1.97,100823.64,0.61,0,352.59,0.55
2010-01-21T13:00:00Z,21.39,14.94,2.09,100797.6,0.67,0,362.49,0.72
2010-01-21T14:00:00Z,21.1,15.16,2.07,100736.41,0.69,0,358.97,0.81
2010-01-21T15:00:00Z,20.52,15.01,2.44,100641.7,0.71,0,347.78,0.91
2010-01-21T16:00:00Z,20.24,15.02,2.98,100621.66,0.72,0,343.41,0.94
2010-01-21T17:00:00Z,20.64,14.88,2.66,100573.61,0.7,0,362.86,0.9
2010-01-21T18:00:00Z,20.11,14.5,1.93,100588.07,0.7,0,351.6,0.82
2010-01-21T19:00:00Z,20.57,14.03,2.45,100590.19,0.66,0,359.11,0.43
2010-01-21T20:00:00Z,20.39,14.19,2.79,100598.98,0.68,14.95,347.15,0.67
2010-01-21T21:00:00Z,20.73,14.02,3.06,100588.68,0.65,127.86,356.98,0.85
2010-01-21T22:00:00Z,24.53,14.05,3.07,100575.84,0.52,280.64,366.65,0.82
2010-01-21T23:00:00Z,26.36,14.17,3.39,100516.91,0.47,508.38,372.69,0.93
2010-01-22T00:00:00Z,29.69,12.77,4.61,100458.59,0.35,701.32,359.54,0.96
2010-01-22T01:00:00Z,31.15,10.44,4.91,100425.37,0.28,703.86,381.23,1
2010-01-22T02:00:00Z,31.12,10.26,4.61,100409.82,0.28,517.49,404.16,0.99
2010-01-22T03:00:00Z,32.5,8.49,4.61,100355.25,0.23,387.44,405.19,1
2010-01-22T04:00:00Z,32.93,8.14,4.2,100290.01,0.22,494.4,404.28,1
2010-01-22T05:00:00Z,31.92,10.07,5.41,100195.49,0.26,405.96,403.14,1
2010-01-22T06:00:00Z,31.01,11.41,5.53,100178.91,0.3,340.22,400.3,1
2010-01-22T07:00:00Z,30.06,13.16,4.96,100151.72,0.36,226.51,403.65,1
2010-01-22T08:00:00Z,30.21,15.64,3.92,100072.14,0.41,119.83,407.35,1
2010-01-22T09:00:00Z,30.67,11.89,4.77,100070.92,0.32,68.22,395.94,0.93
2010-01-22T10:00:00Z,30.47,4.37,5.16,100149.74,0.19,7.94,393.78,0.87
2010-01-22T11:00:00Z,29.81,4.27,4.56,100194,0.2,0,375.99,0.13
2010-01-22T12:00:00Z,25.98,4.76,3.87,100192.79,0.26,0,355.16,0.03
2010-01-22T13:00:00Z,21.69,12.17,8.39,100472.1,0.55,0,344.78,0.03
2010-01-22T14:00:00Z,19.67,15.88,7.16,100748.38,0.79,0,340.15,0.4
2010-01-22T15:00:00Z,17.09,13.34,6.37,100859.59,0.79,0,338.47,0.71
2010-01-22T16:00:00Z,17,13.12,5.79,100898.89,0.78,0,353.32,0.96
2010-01-22T17:00:00Z,17.03,12.74,5.98,100943.44,0.76,0,352.95,1
2010-01-22T18:00:00Z,16.17,11.93,6.02,101020.79,0.76,0,380.94,1
2010-01-22T19:00:00Z,16.19,11.49,6.02,101131.05,0.74,0,377.77,1
2010-01-22T20:00:00Z,16.22,11.2,5.76,101195.01,0.72,6.31,378.69,1
2010-01-22T21:00:00Z,16.2,11,5.61,101264.37,0.71,68.48,370.47,1
2010-01-22T22:00:00Z,17.29,11.36,4.96,101318.43,0.68,172.78,371.64,1
2010-01-22T23:00:00Z,17.44,11.61,4.98,101358.93,0.69,301.42,371.12,0.99
2010-01-23T00:00:00Z,18.26,12,5.38,101402.46,0.67,291.88,377.02,0.94
2010-01-23T01:00:00Z,18.69,12.08,5.9,101478.16,0.65,509.06,377.18,0.89
2010-01-23T02:00:00Z,18.61,11.4,6.08,101509.67,0.63,679.94,363.52,0.83
2010-01-23T03:00:00Z,19.37,9.84,6.03,101548,0.54,739.46,334.66,0.71
2010-01-23T04:00:00Z,19.37,8.81,5.86,101542.35,0.5,857.14,332.28,0.39
2010-01-23T05:00:00Z,19.42,8.05,5.76,101523.06,0.48,886.37,314.81,0.05
2010-01-23T06:00:00Z,18.84,7.19,5.73,101510.17,0.47,801.93,293.13,0
2010-01-23T07:00:00Z,18.79,7.21,5.61,101526.34,0.47,613.53,291.99,0
2010-01-23T08:00:00Z,18.7,7.65,5.57,101563.05,0.49,397.42,287.67,0
2010-01-23T09:00:00Z,18.84,8.16,5.38,101648.43,0.5,177.96,284.73,0
2010-01-23T10:00:00Z,15.36,7.8,4.7,101656.58,0.61,19.77,282.75,0.04
2010-01-23T11:00:00Z,15.33,7.97,4.31,101739.1,0.61,0,282.29,0.02
2010-01-23T12:00:00Z,13.11,7.89,3.88,101705.37,0.71,0,280.49,0.03
2010-01-23T13:00:00Z,12.94,7.86,3.66,101703.19,0.71,0,278.85,0.12
2010-01-23T14:00:00Z,12.88,7.85,3.67,101648.04,0.71,0,277.66,0.13
2010-01-23T15:00:00Z,11.56,7.68,3.67,101588.9,0.77,0,276.15,0.13
2010-01-23T16:00:00Z,11.64,7.86,3.66,101520.64,0.78,0,278.05,0.27
2010-01-23T17:00:00Z,11.32,7.66,3.54,101496.54,0.78,0,276.97,0.07
2010-01-23T18:00:00Z,10.66,7.48,3.47,101493.2,0.81,0,274.09,0.03
2010-01-23T19:00:00Z,10.7,7.55,3.33,101520.04,0.81,0,272.92,0.01
2010-01-23T20:00:00Z,11.12,7.76,3.2,101561.85,0.8,16.1,273.37,0.02
2010-01-23T21:00:00Z,11.32,7.94,3.34,101614.48,0.8,165.61,275.9,0.01
2010-01-23T22:00:00Z,15.04,8.82,3.25,101653.81,0.66,378.25,282.38,0.36
2010-01-23T23:00:00Z,15.22,8.97,2.6,101658.81,0.66,597.8,288.6,0.02
2010-01-24T00:00:00Z,18.21,9.43,2.75,101620.01,0.57,785.52,294.61,0.01
2010-01-24T01:00:00Z,19.47,9.26,3.19,101604,0.52,936.47,300.71,0
2010-01-24T02:00:00Z,19.64,9.5,3.5,101539.12,0.52,1030.33,306.4,0
2010-01-24T03:00:00Z,21.17,10.2,4.05,101505.71,0.5,1062.91,310.39,0
2010-01-24T04:00:00Z,21.05,10.44,4.55,101478.35,0.51,1031.41,312.94,0.07
2010-01-24T05:00:00Z,20.9,10.59,4.84,101416.59,0.52,937.99,313.81,0.35
2010-01-24T06:00:00Z,20.14,10.78,5.06,101355.27,0.55,789,313.8,0.52
2010-01-24T07:00:00Z,19.85,10.7,5.2,101363.34,0.56,600.91,307.74,0.95
2010-01-24T08:00:00Z,19.65,10.56,5.28,101360,0.56,372.82,306.56,0.95
2010-01-24T09:00:00Z,19.88,10.26,4.85,101470.91,0.54,149.06,304.89,0.96
2010-01-24T10:00:00Z,16.08,9.55,4.32,101494.96,0.65,15.96,306.38,0.93
2010-01-24T11:00:00Z,16.07,9.52,3.83,101538.83,0.65,0,301.24,0.99
2010-01-24T12:00:00Z,13.97,9.49,3.47,101515.25,0.74,0,303.28,0.97
2010-01-24T13:00:00Z,14.05,9.57,3.28,101534.37,0.74,0,307.29,0.87
2010-01-24T14:00:00Z,14.05,9.75,3.12,101521.82,0.75,0,305.38,0.79
2010-01-24T15:00:00Z,13.32,9.91,2.85,101477.56,0.8,0,306.3,0.9
2010-01-24T16:00:00Z,13.22,9.98,2.54,101445.87,0.81,0,300.27,0.83
2010-01-24T17:00:00Z,13.2,10.04,2.29,101436.98,0.81,0,302.02,0.64
2010-01-24T18:00:00Z,12.43,9.94,2.32,101446.63,0.85,0,288.39,0.32
2010-01-24T19:00:00Z,12.42,10,2.52,101460.75,0.85,0,285.17,0.04
2010-01-24T20:00:00Z,12.75,10.01,2.8,101485.31,0.83,14.52,281.17,0.02
2010-01-24T21:00:00Z,12.81,9.82,2.95,101502.43,0.82,159.57,282.34,0.1
2010-01-24T22:00:00Z,15.72,10.4,2.97,101536.8,0.71,371.25,288.2,0.25
2010-01-24T23:00:00Z,15.76,10.18,3.15,101529.88,0.69,581.85,295,0.15
2010-01-25T00:00:00Z,18.33,10.04,3.41,101486.33,0.58,760.05,302.38,0.07
2010-01-25T01:00:00Z,20.1,10.34,3.4,101435.56,0.53,930.65,303.18,0.01
2010-01-25T02:00:00Z,20.25,10.54,3.45,101376.04,0.54,1028.72,306.35,0
2010-01-25T03:00:00Z,22.02,10.59,3.65,101334.94,0.48,1061.36,309.86,0
2010-01-25T04:00:00Z,22.16,10.7,3.88,101269.22,0.48,1029.18,312.65,0
2010-01-25T05:00:00Z,22.25,10.79,4.19,101215.86,0.48,937.5,314.9,0
2010-01-25T06:00:00Z,22.16,11.2,4.41,101168.3,0.5,791.73,314.07,0.26
2010-01-25T07:00:00Z,22.03,11.27,4.3,101126.08,0.5,601.47,312.3,0.15
2010-01-25T08:00:00Z,21.87,11.29,4.12,101139.35,0.51,385.07,309.48,0.05
2010-01-25T09:00:00Z,21.88,11.13,3.71,101216.55,0.5,169.83,306.24,0
2010-01-25T10:00:00Z,17.79,11.22,3.08,101249.42,0.65,17.94,302.6,0
2010-01-25T11:00:00Z,17.46,11.2,2.79,101302.34,0.67,0,299.28,0
2010-01-25T12:00:00Z,14.41,10.91,2.27,101279.41,0.79,0,297.36,0
2010-01-25T13:00:00Z,14.46,10.94,2.1,101266.74,0.79,0,296.69,0
2010-01-25T14:00:00Z,14.89,11.11,1.47,101196.24,0.78,0,296.23,0
2010-01-25T15:00:00Z,13.67,10.85,0.77,101128.44,0.83,0,295.57,0
2010-01-25T16:00:00Z,13.19,10.86,0.28,101051.58,0.86,0,295.02,0.95
2010-01-25T17:00:00Z,12.52,10.64,0.77,100969.73,0.88,0,295.11,0.52
2010-01-25T18:00:00Z,12.14,10.48,1.09,100955.66,0.9,0,294.6,0.3
