timestamp,temp_c,dewpoint_temp_c,wind_speed,mean_sea_level_pressure,relative_humidity,surface_solar_radiation,surface_thermal_radiation,total_cloud_cover,temp_c_station
2019-01-12T20:00:00Z,14.95,11.88,4.83,101986.94,0.82,28.91,304.56,0.37,A
2019-01-12T21:00:00Z,15.3,11.47,5.25,101987.15,0.78,188.38,303.06,0.4,A
2019-01-12T22:00:00Z,18.67,11.27,5.24,101980.76,0.62,401.77,306.24,0.45,C
2019-01-12T23:00:00Z,20.23,11.11,5.11,101925.23,0.56,623.61,308.21,0.44,A
2019-01-13T00:00:00Z,23.17,11.57,4.97,101851.8,0.48,805.39,317.7,0.24,A
2019-01-13T01:00:00Z,24.61,12.03,4.71,101824.54,0.45,941.3,329.35,0.1,A
2019-01-13T02:00:00Z,26.33,12.83,4.49,101745.01,0.43,1027.52,342.27,0.07,B
2019-01-13T03:00:00Z,28.13,14.06,4.37,101662.77,0.42,1046.8,353.83,0.07,A
2019-01-13T04:00:00Z,28.32,14.69,4.42,101596.28,0.43,1012.82,362.39,0.03,C
2019-01-13T05:00:00Z,28.75,15.28,4.55,101517.46,0.44,919.53,367.85,0.01,B
2019-01-13T06:00:00Z,28.44,15.47,4.81,101443.52,0.45,772.84,371.13,0,B
2019-01-13T07:00:00Z,28.68,15.35,5.25,101415.98,0.44,589.1,369.46,0,B
2019-01-13T08:00:00Z,27.87,15.09,5.66,101397.07,0.46,381.29,367.23,0,C
2019-01-13T09:00:00Z,27.39,14.45,5.62,101448.52,0.45,174.66,362.28,0,B
2019-01-13T10:00:00Z,23.52,14.2,5.13,101475.19,0.56,23.31,355.53,0,B
2019-01-13T11:00:00Z,21.87,14.28,4.57,101442.29,0.62,0,348.76,0,B
2019-01-13T12:00:00Z,20.06,14.69,3.87,101375,0.71,0,343.8,0,A
2019-01-13T13:00:00Z,19.64,14.94,2.99,101354.85,0.74,0,340.88,0,C
2019-01-13T14:00:00Z,18.78,15.2,1.91,101337.1,0.8,0,338.91,0,C
2019-01-13T15:00:00Z,18.13,15.12,0.69,101271.53,0.83,0,338.02,0,C
2019-01-13T16:00:00Z,17.75,15.15,0.24,101218.87,0.85,0,339.07,0,B
2019-01-13T17:00:00Z,17.69,15.25,0.57,101194.48,0.86,0,341.09,0,A
2019-01-13T18:00:00Z,17.6,15.26,0.72,101190.67,0.86,0,342.43,0,C
2019-01-13T19:00:00Z,17.45,15.23,0.73,101234.87,0.87,0,340.9,0,B
2019-01-13T20:00:00Z,18.05,15.67,0.53,101273.07,0.86,28.37,341.1,0,B
2019-01-13T21:00:00Z,18.48,15.52,0.23,101331.15,0.83,185.68,342.4,0,B
2019-01-13T22:00:00Z,22.33,16.68,0.55,101324.81,0.7,393.92,347.78,0,B
2019-01-13T23:00:00Z,24.9,16.79,1.05,101245.97,0.61,603.41,354.29,0,B
2019-01-14T00:00:00Z,29,17.23,1.35,101186.79,0.49,789.84,360.62,0,C
2019-01-14T01:00:00Z,30.22,16.75,1.42,101115.41,0.44,935.25,367.3,0,A
2019-01-14T02:00:00Z,31.88,16.04,1.52,101048.01,0.39,1026.44,374.23,0,C
2019-01-14T03:00:00Z,33.48,15.02,1.72,100961.25,0.33,1055.75,379.96,0,C
2019-01-14T04:00:00Z,33.89,15.1,2.41,100897.45,0.32,1022.09,383.92,0,A
2019-01-14T05:00:00Z,33.72,15.46,4.06,100887.49,0.33,928.14,386.09,0,C
2019-01-14T06:00:00Z,32.19,16.2,5.44,100849.14,0.38,781.46,386.13,0,A
2019-01-14T07:00:00Z,31.69,16.32,5.88,100877.5,0.4,596.6,376.49,0,C
2019-01-14T08:00:00Z,29.91,16.57,4.95,100932.8,0.45,384.97,372.7,0,C
2019-01-14T09:00:00Z,29.66,16.87,3.56,101023.23,0.46,176.4,364.84,0,C
2019-01-14T10:00:00Z,24.81,17.21,2.32,101111.41,0.63,23.35,355.85,0,B
2019-01-14T11:00:00Z,23.23,17.58,2.19,101128.41,0.71,0,350.44,0,B
2019-01-14T12:00:00Z,21.31,17.76,2.31,101091.52,0.8,0,346.65,0,A
2019-01-14T13:00:00Z,20.92,18.15,2.24,101092.48,0.84,0,342.25,0.48,A
2019-01-14T14:00:00Z,19.84,17.97,2.11,101085.21,0.89,0,337.98,0.98,B
2019-01-14T15:00:00Z,19.41,17.73,1.66,101058.74,0.9,0,335.53,1,A
2019-01-14T16:00:00Z,19.5,17.9,0.45,100982.96,0.9,0,341.83,0.98,B
2019-01-14T17:00:00Z,19.4,17.78,0.13,100932.81,0.9,0,348.46,0.91,A
2019-01-14T18:00:00Z,19.25,17.63,0.18,100926.37,0.9,0,356.01,0.9,B
2019-01-14T19:00:00Z,19.23,17.56,0.54,100921.21,0.9,0,350.13,0.75,C
2019-01-14T20:00:00Z,19.17,17.77,1.2,100915.18,0.92,26.42,332.19,0.66,B
2019-01-14T21:00:00Z,19.21,17.16,1.49,100922.47,0.88,180.33,332.84,0.33,B
2019-01-14T22:00:00Z,24.41,18.57,0.92,100925.02,0.7,395.45,340.77,0.68,B
2019-01-14T23:00:00Z,27.03,19.01,0.57,100894.7,0.62,616.16,347.24,0.12,A
2019-01-15T00:00:00Z,30.47,18.66,1.39,100854.25,0.49,803.59,359.09,0.15,B
2019-01-15T01:00:00Z,31.87,17.85,3.44,100852.56,0.43,937.32,371.88,0.67,A
2019-01-15T02:00:00Z,33.26,16.89,3.74,100809.54,0.38,936,390.54,0.67,B
2019-01-15T03:00:00Z,32.11,16.15,4.19,100782.39,0.38,847.31,399.73,1,C
2019-01-15T04:00:00Z,31.82,15.66,5,100826.89,0.38,818,407.61,0.84,C
2019-01-15T05:00:00Z,31.69,15,4.76,100834.32,0.36,776.67,401.66,0.96,A
2019-01-15T06:00:00Z,30.89,14.24,4.3,100850.77,0.36,620.55,397.76,0.79,B
2019-01-15T07:00:00Z,30.82,13.87,4.1,100870.76,0.36,492.38,385.29,0.61,C
2019-01-15T08:00:00Z,29.5,13.57,3.07,100871.67,0.38,268.58,387.68,0.19,B
2019-01-15T09:00:00Z,28.98,14.22,1.92,100918.19,0.4,129.72,370.71,0.03,C
2019-01-15T10:00:00Z,26.43,14.64,1.43,100886.04,0.48,22.24,349.71,0.27,C
2019-01-15T11:00:00Z,25.43,14.97,0.44,100888.59,0.52,0,348.29,0.51,B
2019-01-15T12:00:00Z,22.9,14.87,1.72,100853.69,0.61,0,345.01,0.42,B
2019-01-15T13:00:00Z,22.68,15.48,1.64,100821.71,0.64,0,346.04,0.01,C
2019-01-15T14:00:00Z,22.19,15.61,3.88,100892.96,0.66,0,345.88,0.01,B
2019-01-15T15:00:00Z,20.39,15.27,4.65,100952.77,0.72,0,344.41,0.03,B
2019-01-15T16:00:00Z,20,15.28,2.71,100958.73,0.74,0,342.36,0.09,B
2019-01-15T17:00:00Z,19.28,15.51,1.82,100998.11,0.79,0,339.35,0.03,A
2019-01-15T18:00:00Z,18.12,15.25,1.25,101019.99,0.83,0,337.04,0.01,C
2019-01-15T19:00:00Z,18.19,15.66,0.66,101004.06,0.85,0,337.22,0.36,C
2019-01-15T20:00:00Z,18.59,16.12,1.46,101028.76,0.86,24.82,335.99,0.02,A
2019-01-15T21:00:00Z,18.35,15.62,1.76,101053.67,0.84,177.81,336.99,0.01,B
2019-01-15T22:00:00Z,21.24,16.29,0.86,101102.18,0.73,383.18,340.54,0.38,C
2019-01-15T23:00:00Z,22.51,16.18,1.31,101076.4,0.67,592.86,348.14,0.64,B
2019-01-16T00:00:00Z,25.61,16.83,1.57,101036.88,0.58,773.69,357.37,0.72,C
2019-01-16T01:00:00Z,26.49,16.38,2.96,101039.95,0.54,915.18,364.1,0.89,C
2019-01-16T02:00:00Z,27.26,16.46,4.4,101044.32,0.52,1001.61,373.7,0.99,C
2019-01-16T03:00:00Z,26.94,17.48,7.17,101070.58,0.56,1025.55,381.13,1,A
2019-01-16T04:00:00Z,25.66,16.61,6.37,101145.24,0.57,860.24,397.38,0.9,C
2019-01-16T05:00:00Z,24.26,16.05,5.01,101203.21,0.6,817.04,390.75,0.98,A
2019-01-16T06:00:00Z,23.33,15.66,5.12,101204.94,0.62,580.45,389.96,1,C
2019-01-16T07:00:00Z,22.88,15.21,3.68,101186.69,0.62,176.54,395.28,1,B
2019-01-16T08:00:00Z,22.77,14.27,3.9,101045.36,0.59,104.22,396.06,0.98,C
2019-01-16T09:00:00Z,23.81,14.32,1.41,101018.47,0.55,46.58,390.86,1,A
2019-01-16T10:00:00Z,23.79,15.7,2.7,100994.98,0.61,7.52,397.43,0.92,C
2019-01-16T11:00:00Z,23.74,16.25,1.68,100917.43,0.63,0,391.73,0.24,C
2019-01-16T12:00:00Z,23.16,16.7,0.63,100867.58,0.67,0,384.76,0.18,B
2019-01-16T13:00:00Z,22.29,17.04,1.57,100839.03,0.72,0,366.92,0.85,B
2019-01-16T14:00:00Z,22.45,16.98,1.12,100776.49,0.71,0,385.06,0.99,A
2019-01-16T15:00:00Z,22.27,17.52,1.15,100707.94,0.74,0,396.4,0.99,C
2019-01-16T16:00:00Z,22.44,17.2,1.95,100752.21,0.72,0,398.47,1,C
2019-01-16T17:00:00Z,22.45,17.6,1.58,100774.33,0.74,0,398,1,A
2019-01-16T18:00:00Z,22.23,17.75,1.45,100737.96,0.76,0,396.34,1,C
2019-01-16T19:00:00Z,21.7,17.96,2.35,100684.63,0.79,0,394.45,1,B
2019-01-16T20:00:00Z,22.01,17.67,2.63,100685.58,0.76,9.81,397.48,1,A
2019-01-16T21:00:00Z,22.48,17.3,2.51,100761.25,0.72,56.49,396.27,1,B
2019-01-16T22:00:00Z,25.11,15.41,1.26,100973.38,0.55,89.08,410.25,1,B
2019-01-16T23:00:00Z,26.15,15.41,0.58,100959.5,0.52,151.62,408.43,1,A
2019-01-17T00:00:00Z,28.32,16.44,1.18,100924.33,0.48,323.64,407.71,1,B
2019-01-17T01:00:00Z,29.29,16.17,2.19,100913.7,0.45,463.49,412.31,1,A
2019-01-17T02:00:00Z,29.74,15.83,2.41,100836.98,0.43,375.68,420.67,1,B
2019-01-17T03:00:00Z,31.23,15.08,3.37,100739.36,0.38,512.05,420,1,A
2019-01-17T04:00:00Z,30.81,15.85,6.12,100753.99,0.4,383.83,424.93,1,C
2019-01-17T05:00:00Z,30.91,15.84,7.27,100779.52,0.4,304.11,425.28,0.99,A
2019-01-17T06:00:00Z,31.94,15.28,3.69,100682.8,0.37,495.74,417.27,1,B
2019-01-17T07:00:00Z,32.05,14.95,2.88,100659.87,0.36,170.09,428.77,1,B
2019-01-17T08:00:00Z,31.62,14.17,2.82,100672.08,0.35,214.62,418.91,1,A
2019-01-17T09:00:00Z,30.77,14.35,2.44,100751.8,0.37,57.34,423.69,0.98,A
2019-01-17T10:00:00Z,27.18,16.08,4.11,100907.73,0.51,6.77,416.14,1,B
2019-01-17T11:00:00Z,25.25,17.08,3.17,100921.5,0.61,0,409.51,0.96,B
2019-01-17T12:00:00Z,23.85,17.71,1.45,100962.06,0.69,0,401,0.98,C
2019-01-17T13:00:00Z,23.47,18.1,0.31,100973.23,0.72,0,386.99,1,B
2019-01-17T14:00:00Z,23.14,17.81,0.65,100967.52,0.72,0,393.24,1,C
2019-01-17T15:00:00Z,22.4,18.04,1.9,100922.39,0.76,0,394.12,1,B
2019-01-17T16:00:00Z,22.76,17.75,3.1,100755.69,0.73,0,400.87,0.99,A
2019-01-17T17:00:00Z,23.12,17.36,1.69,100687.61,0.7,0,401.99,1,A
2019-01-17T18:00:00Z,22.99,17.04,0.59,100727.97,0.69,0,396.82,0.99,C
2019-01-17T19:00:00Z,22.67,17.38,1.1,100700.96,0.72,0,397.87,0.91,A
2019-01-17T20:00:00Z,22.77,17.9,1.79,100730.35,0.74,14.97,388.95,0.57,C
2019-01-17T21:00:00Z,22.78,17.44,2.14,100789.3,0.72,121.87,390.37,0.73,A
2019-01-17T22:00:00Z,25.23,17.66,1.7,100845.39,0.63,313.14,390.53,0.83,C
2019-01-17T23:00:00Z,26.03,17.72,0.95,100757.93,0.6,337.9,398.54,1,A
2019-01-18T00:00:00Z,26.36,18,4.7,100870.19,0.6,590.95,401.01,1,C
2019-01-18T01:00:00Z,25.57,18.19,3.7,101023.8,0.64,635.33,403.19,1,A
2019-01-18T02:00:00Z,23.98,18.75,1.05,100948.1,0.73,447,412.03,1,A
2019-01-18T03:00:00Z,24.3,18.55,3.67,100916.58,0.7,593.87,409.87,0.96,B
2019-01-18T04:00:00Z,24.42,18.5,4.41,100871.59,0.7,560.3,410.37,0.95,C
2019-01-18T05:00:00Z,24.29,18.52,3.32,100876.04,0.7,502.97,409.59,0.99,B
2019-01-18T06:00:00Z,23.45,18.21,2.73,100855.32,0.72,351.98,413.43,1,B
2019-01-18T07:00:00Z,23.56,18.99,4.96,100917.33,0.76,255.9,416.79,1,C
2019-01-18T08:00:00Z,22.19,18.46,6.16,101082.13,0.79,109.27,408.12,1,C
2019-01-18T09:00:00Z,21.04,17.63,5.99,101282.18,0.81,39.75,401.15,1,A
2019-01-18T10:00:00Z,19.82,15.24,5.56,101420.43,0.75,7.59,387.3,1,A
2019-01-18T11:00:00Z,19.27,13.48,5.03,101573.44,0.69,0,375.77,1,B
2019-01-18T12:00:00Z,18.15,12.41,4.33,101641.08,0.69,0,366.84,1,B
2019-01-18T13:00:00Z,18.24,12.93,4.27,101657.02,0.71,0,362.78,0.9,A
2019-01-18T14:00:00Z,17.84,13.56,4.16,101681.8,0.76,0,364.48,0.64,A
2019-01-18T15:00:00Z,16.88,13.08,4.13,101680.18,0.78,0,344.34,0.73,C
2019-01-18T16:00:00Z,16.72,12.67,4.37,101725.62,0.77,0,333.14,0.74,C
2019-01-18T17:00:00Z,16.34,11.73,4.19,101734.79,0.74,0,356.25,0.85,A
2019-01-18T18:00:00Z,15.66,10.52,3.8,101765.72,0.71,0,363.64,0.87,C
2019-01-18T19:00:00Z,15.53,10.32,3.69,101807.61,0.71,0,368.78,0.96,A
2019-01-18T20:00:00Z,15.64,10.16,3.57,101894.91,0.7,14.08,361.59,0.94,B
2019-01-18T21:00:00Z,15.71,10.07,3.64,101986.97,0.69,115.38,341.51,0.94,B
2019-01-18T22:00:00Z,18.67,10.42,2.66,102068.85,0.59,318.97,336.22,0.88,B
2019-01-18T23:00:00Z,19.48,10.26,2.72,102092.18,0.55,516.22,346.31,0.72,C
2019-01-19T00:00:00Z,20.84,10.14,3.39,102091.66,0.5,687.42,335.95,0.61,C
2019-01-19T01:00:00Z,21.29,9.89,4.07,102124.04,0.48,907.68,320.21,0.54,B
2019-01-19T02:00:00Z,21.73,9.86,4.54,102134.58,0.47,1023.97,319.41,0.2,B
2019-01-19T03:00:00Z,22.21,9.6,4.81,102126.78,0.45,1057.26,318.68,0.02,A
2019-01-19T04:00:00Z,21.89,9.6,5,102127.52,0.46,1028.53,318.57,0,C
2019-01-19T05:00:00Z,21.97,9.03,5.22,102091.81,0.44,934.44,316.54,0,C
2019-01-19T06:00:00Z,21.4,9.01,5.35,102045.1,0.45,787.37,315.51,0,C
2019-01-19T07:00:00Z,21.47,9,5.44,102031.48,0.45,594.52,320.82,0,A
2019-01-19T08:00:00Z,20.63,9.56,5.43,102056.03,0.49,382.06,320.31,0,A
2019-01-19T09:00:00Z,20.53,9.94,5.4,102083.22,0.51,171.42,319.54,0,C
2019-01-19T10:00:00Z,17.8,10.67,5.18,102151.18,0.63,20.84,317.95,0,B
2019-01-19T11:00:00Z,17.15,10.91,5.25,102196.88,0.67,0,316.36,0,B
2019-01-19T12:00:00Z,16.24,11.28,4.6,102206.62,0.72,0,315.45,0,C
2019-01-19T13:00:00Z,16.33,11.45,4.06,102211.59,0.73,0,314.91,0.02,C
2019-01-19T14:00:00Z,15.84,11.6,3.36,102220.31,0.76,0,315.12,0.09,B
2019-01-19T15:00:00Z,15.22,11.57,2.74,102166.53,0.79,0,324.46,0.21,B
2019-01-19T16:00:00Z,15.38,11.57,2.63,102139.25,0.78,0,329.33,0.71,C
2019-01-19T17:00:00Z,15.34,11.81,2.75,102133.71,0.79,0,350.05,0.88,B
2019-01-19T18:00:00Z,15.36,12.06,2.7,102117.74,0.81,0,352.18,0.89,C
2019-01-19T19:00:00Z,15.54,12.16,2.66,102093.09,0.8,0,371.25,0.92,A
2019-01-19T20:00:00Z,16.12,12.18,2.7,102099.37,0.77,10.26,374.13,0.91,C
2019-01-19T21:00:00Z,15.92,12.24,2.75,102107.52,0.79,97.57,369.32,0.91,C
2019-01-19T22:00:00Z,18.66,13.33,2.26,102163.75,0.71,209.59,368.06,0.91,A
2019-01-19T23:00:00Z,19.65,13.63,2.68,102162.97,0.68,430.96,373.68,0.88,A
2019-01-20T00:00:00Z,21.36,14.49,3.18,102166.5,0.65,556.89,381.21,0.83,A
2019-01-20T01:00:00Z,21.79,14.37,3.77,102146.5,0.63,709.63,372.49,0.62,A
2019-01-20T02:00:00Z,22.67,14.32,4.29,102124.82,0.59,869.62,369.08,0.55,C
2019-01-20T03:00:00Z,23.54,14.62,4.46,102078.97,0.57,970.53,367.61,0.13,A
2019-01-20T04:00:00Z,23.58,14.44,4.43,102021.38,0.57,1002.11,353.31,0,B
2019-01-20T05:00:00Z,23.61,14.33,4.61,101962.6,0.56,911.39,349.4,0,C
2019-01-20T06:00:00Z,22.89,14.21,4.91,101911.22,0.58,769.31,346.37,0,C
2019-01-20T07:00:00Z,22.89,14.15,5.12,101877.1,0.58,584.32,342.6,0,C
2019-01-20T08:00:00Z,22.28,14.11,5.19,101876.77,0.6,376.96,338.3,0,B
2019-01-20T09:00:00Z,22.29,14.19,4.87,101910.06,0.6,169.31,333.42,0,B
2019-01-20T10:00:00Z,19.54,14.47,4.13,101955.76,0.73,20.28,328.36,0,B
2019-01-20T11:00:00Z,18.83,14.61,4.23,101984.51,0.76,0,324.45,0,C
2019-01-20T12:00:00Z,18.05,14.83,3.86,101981.28,0.81,0,321.91,0,C
2019-01-20T13:00:00Z,18.04,15.01,3.44,101970.13,0.82,0,320.01,0.05,C
2019-01-20T14:00:00Z,17.75,15.11,3.24,101930.66,0.85,0,323.38,0.09,C
2019-01-20T15:00:00Z,17.47,15.27,3.34,101905.88,0.87,0,327.97,0.2,B
2019-01-20T16:00:00Z,17.56,15.34,3.52,101867.71,0.87,0,341.75,0.41,C
2019-01-20T17:00:00Z,17.57,15.26,3.4,101827.44,0.86,0,356.69,0.52,B
2019-01-20T18:00:00Z,17.22,15.17,3.23,101774.75,0.88,0,354.9,0.61,B
2019-01-20T19:00:00Z,17.09,15.09,2.94,101766.92,0.88,0,366.1,0.56,B
2019-01-20T20:00:00Z,17.18,15.14,2.6,101760.07,0.88,13.13,359.26,0.54,A
2019-01-20T21:00:00Z,16.81,14.87,2.44,101760.38,0.88,117.21,355.33,0.62,B
2019-01-20T22:00:00Z,18.77,15.66,1.04,101815.6,0.82,280.76,363.08,0.9,B
2019-01-20T23:00:00Z,19.93,15.53,0.77,101775.74,0.76,484.72,361.03,0.69,A
2019-01-21T00:00:00Z,22.78,15.69,1.03,101714.97,0.64,717.13,347.91,0.22,C
2019-01-21T01:00:00Z,23.73,15.78,1.54,101618.28,0.61,903.67,350.09,0,B
2019-01-21T02:00:00Z,25.33,16.14,1.84,101537.81,0.57,995.56,357.22,0,C
2019-01-21T03:00:00Z,27.06,16.59,2.28,101433.78,0.53,1031.4,364.4,0,B
2019-01-21T04:00:00Z,27.41,16.71,3.11,101362.16,0.52,1001.43,369.09,0,A
2019-01-21T05:00:00Z,27.84,16.86,4.11,101293.27,0.51,916.08,371.82,0.01,B
2019-01-21T06:00:00Z,26.49,17.21,5.06,101243.06,0.57,767.17,372.58,0.01,B
2019-01-21T07:00:00Z,26.09,17.31,5.48,101250.36,0.58,532.88,376.07,0.02,B
2019-01-21T08:00:00Z,24.63,17.15,5.45,101286.43,0.63,363.97,365.5,0.01,C
2019-01-21T09:00:00Z,24.51,17.05,5.09,101371.36,0.63,165.03,361.17,0.01,C
2019-01-21T10:00:00Z,20.53,16.66,4.46,101473.84,0.79,19.32,352.87,0.03,B
2019-01-21T11:00:00Z,19.66,16.6,3.75,101551.31,0.82,0,348.93,0.09,C
2019-01-21T12:00:00Z,18.58,16.33,2.95,101574.94,0.87,0,345.6,0.15,B
2019-01-21T13:00:00Z,18.45,16.34,2.21,101559.55,0.87,0,346.36,0.27,C
2019-01-21T14:00:00Z,18.06,16.2,1.82,101508.24,0.89,0,348.71,0.45,C
2019-01-21T15:00:00Z,17.8,16.16,1.64,101447.34,0.9,0,358.91,0.59,B
2019-01-21T16:00:00Z,17.66,16.17,1.32,101395.22,0.91,0,357.15,0.67,A
2019-01-21T17:00:00Z,17.68,16.22,1.03,101342.69,0.91,0,360.83,0.75,C
2019-01-21T18:00:00Z,17.46,16.21,0.93,101317.97,0.92,0,362.5,0.84,B
2019-01-21T19:00:00Z,17.44,16.09,0.66,101298.87,0.92,0,377.46,0.9,C
2019-01-21T20:00:00Z,17.65,16.33,0.24,101319.85,0.92,12.25,374.89,0.89,C
2019-01-21T21:00:00Z,16.94,16.09,0.11,101314.91,0.95,95.85,378.77,0.88,B
2019-01-21T22:00:00Z,19.14,16.94,0.23,101354.04,0.87,283.65,378.95,0.53,C
2019-01-21T23:00:00Z,21.04,17.46,1.04,101313.12,0.8,485.34,375.27,0.16,B
2019-01-22T00:00:00Z,24.45,17.68,1.42,101281.01,0.66,725.32,370.6,0.06,B
2019-01-22T01:00:00Z,25.61,17.49,1.94,101230.73,0.61,888.4,366.03,0.04,B
2019-01-22T02:00:00Z,27.43,17.36,2.71,101157.19,0.54,1001.73,368.67,0.01,C
2019-01-22T03:00:00Z,29.05,16.84,3.56,101096.36,0.48,1034.96,374.85,0,A
2019-01-22T04:00:00Z,29.2,16.56,4.56,101050.06,0.46,1003.54,378.29,0,B
2019-01-22T05:00:00Z,29.04,16.1,5.35,101015.79,0.46,884.14,381.89,0.01,B
2019-01-22T06:00:00Z,27.81,15.66,5.41,101006.31,0.48,679.68,386.72,0.07,C
2019-01-22T07:00:00Z,27.91,15.3,5.24,101020.9,0.46,583.39,373.33,0.02,B
2019-01-22T08:00:00Z,26.5,15.37,4.85,101064.77,0.5,375.32,366.15,0.01,C
2019-01-22T09:00:00Z,26.35,15.42,4.3,101139.88,0.51,166.81,355.97,0,B
2019-01-22T10:00:00Z,22.15,15.29,3.33,101237.79,0.65,19.19,346.98,0,A
2019-01-22T11:00:00Z,20.85,15.49,3.02,101285.36,0.71,0,338.72,0,B
2019-01-22T12:00:00Z,19.03,15.08,3.01,101315.68,0.78,0,333.15,0.01,B
2019-01-22T13:00:00Z,18.97,15.29,3.2,101340.16,0.79,0,330.24,0.02,B
2019-01-22T14:00:00Z,18.09,15.38,2.48,101336.98,0.84,0,323.89,0.01,A
2019-01-22T15:00:00Z,17.5,15.51,2.12,101323.67,0.88,0,318.85,0.03,B
2019-01-22T16:00:00Z,17.71,15.83,3,101321.66,0.89,0,317.24,0.15,B
2019-01-22T17:00:00Z,17.7,16.06,3.35,101350.25,0.9,0,324.04,0.31,B
2019-01-22T18:00:00Z,17.83,15.97,3.35,101392.7,0.89,0,345.67,0.73,B
2019-01-22T19:00:00Z,18.03,15.6,3.27,101432.13,0.86,0,385.27,1,B
2019-01-22T20:00:00Z,18.22,15.44,3.57,101473.86,0.84,7.58,387.04,0.99,C
2019-01-22T21:00:00Z,18.03,14.92,3.98,101547.15,0.82,75.34,387.71,0.99,A
2019-01-22T22:00:00Z,19.12,15.05,3.54,101621.93,0.77,156.71,385.89,0.94,C
2019-01-22T23:00:00Z,19.75,14.69,3.11,101621.11,0.73,297.35,392.31,0.83,A
2019-01-23T00:00:00Z,21.7,14.31,3.1,101593.51,0.63,446.16,376.92,0.58,A
2019-01-23T01:00:00Z,22.96,14.22,3.9,101576.13,0.58,779.59,362.42,0.29,B
2019-01-23T02:00:00Z,24.21,14.21,4.52,101566.03,0.54,961.55,355.23,0.01,B
2019-01-23T03:00:00Z,25.4,14.44,4.87,101524.57,0.51,998.58,353.7,0.11,B
2019-01-23T04:00:00Z,25.44,14.63,4.87,101475.47,0.51,999.85,354.31,0.1,C
2019-01-23T05:00:00Z,25.47,14.9,5.5,101450.8,0.52,908.99,354.17,0.12,B
2019-01-23T06:00:00Z,23.95,15.03,5.58,101439.95,0.57,764.59,352.3,0.11,A
2019-01-23T07:00:00Z,23.84,15.18,5.49,101418.47,0.58,578.55,351.41,0.07,A
2019-01-23T08:00:00Z,22.66,15.15,5.83,101432.89,0.63,356.03,350.95,0.01,C
2019-01-23T09:00:00Z,22.52,15.29,5.31,101488.68,0.64,165.53,343.15,0.01,B
2019-01-23T10:00:00Z,20.37,15.24,3.64,101488.23,0.72,18.28,339.37,0.01,B
2019-01-23T11:00:00Z,19.71,15.67,3.24,101516.3,0.77,0,337.49,0.01,B
2019-01-23T12:00:00Z,18.95,16.04,3.34,101501.49,0.83,0,335.98,0.01,A
2019-01-23T13:00:00Z,18.81,16.26,2.84,101511.35,0.85,0,335.51,0,B
2019-01-23T14:00:00Z,18.45,16.18,2.17,101500.46,0.87,0,333.62,0.02,B
2019-01-23T15:00:00Z,17.8,15.85,1.75,101445.94,0.88,0,332.03,0.16,C
2019-01-23T16:00:00Z,17.7,15.74,1.5,101430.35,0.88,0,333.53,0.09,A
2019-01-23T17:00:00Z,17.52,15.82,1.7,101403.55,0.9,0,339.84,0.8,B
2019-01-23T18:00:00Z,17.57,16.08,1.8,101413.55,0.91,0,352.37,1,A
2019-01-23T19:00:00Z,17.5,16.04,1.96,101421.08,0.91,0,365.59,1,B
2019-01-23T20:00:00Z,17.55,16.27,1.88,101400.42,0.92,10.35,362.66,0.98,A
2019-01-23T21:00:00Z,17.31,16.11,1.58,101408.58,0.93,118.12,356.69,0.25,A
2019-01-23T22:00:00Z,21.25,16.43,1.48,101375.7,0.74,340.87,346.41,0.09,A
2019-01-23T23:00:00Z,23.55,15.93,1.7,101326.91,0.62,569.79,332.8,0,A
2019-01-24T00:00:00Z,27.46,16.02,1.8,101269.05,0.5,771.3,342.82,0,A
2019-01-24T01:00:00Z,29.25,16.13,1.94,101189.17,0.45,909.72,355.8,0,B
2019-01-24T02:00:00Z,31.85,15.43,1.55,101074.74,0.37,1007.78,367.71,0,B
2019-01-24T03:00:00Z,34.76,14.52,1.19,100982.43,0.3,1039.74,377.47,0,C
2019-01-24T04:00:00Z,35.41,14.16,0.73,100861.44,0.28,1008.77,384.78,0,A
2019-01-24T05:00:00Z,36.24,13.43,0.71,100757.14,0.26,920.02,389.38,0,C
2019-01-24T06:00:00Z,36.49,13.22,0.9,100675.57,0.25,773.13,391.82,0,C
2019-01-24T07:00:00Z,36.89,12.46,1.56,100611.25,0.23,587.9,396.47,0,A
2019-01-24T08:00:00Z,36.07,13.15,2.78,100581.21,0.25,376.02,396.75,0,B
2019-01-24T09:00:00Z,35.34,13.33,4.46,100594.21,0.27,165.54,394.71,0,C
2019-01-24T10:00:00Z,31.51,15.6,3.99,100646.66,0.38,17.92,390.45,0,C
2019-01-24T11:00:00Z,29.51,16.42,3.97,100669.44,0.45,0,385.5,0,B
2019-01-24T12:00:00Z,28.4,16.74,3.82,100640.91,0.49,0,382.2,0,A
2019-01-24T13:00:00Z,28.43,15.97,3.9,100635.02,0.47,0,382.21,0,B
2019-01-24T14:00:00Z,28.68,15.1,4,100614.95,0.44,0,383.55,0,A
2019-01-24T15:00:00Z,29.06,14.61,4.1,100553.45,0.41,0,384.9,0,B
2019-01-24T16:00:00Z,29.37,14.44,4.59,100477.03,0.4,0,384.97,0,C
2019-01-24T17:00:00Z,30.26,14.02,5.77,100422.81,0.37,0,385.12,0,C
2019-01-24T18:00:00Z,31.13,14.21,7.49,100365.27,0.36,0,386.36,0,B
