timestamp,temp,dewpoint_temp,wind_speed,mean_sea_level_pressure,relative_humidity,surface_solar_radiation,surface_thermal_radiation,total_cloud_cover,temp_station
2016-01-12T19:00:00Z,16.81,14.88,1.82,101117.06,0.88,0,330.76,0,C
2016-01-12T20:00:00Z,17.85,15.49,2.23,101107.66,0.86,30.71,334.47,0.06,A
2016-01-12T21:00:00Z,18.53,15.4,2.29,101089.93,0.82,189.6,346.02,0.22,C
2016-01-12T22:00:00Z,24.66,16.45,2.4,101081.8,0.6,345.26,366.7,0.36,A
2016-01-12T23:00:00Z,28.16,16.17,2.69,100988.56,0.48,544.04,376.28,0.48,A
2016-01-13T00:00:00Z,32.4,15.59,3.47,100838.44,0.36,679.87,389.69,0.37,A
2016-01-13T01:00:00Z,33.97,14.96,4.74,100711.43,0.32,690.17,413.45,0.26,C
2016-01-13T02:00:00Z,35.78,14.23,5.82,100602.35,0.28,733.68,428.13,0.14,B
2016-01-13T03:00:00Z,37.64,13,6.62,100527.74,0.23,804.7,414.44,0.07,C
2016-01-13T04:00:00Z,38.1,12.75,6.31,100462.4,0.22,922.99,411.07,0.22,C
2016-01-13T05:00:00Z,38.32,12.53,5.98,100376.31,0.21,898.97,408.38,0.09,A
2016-01-13T06:00:00Z,36.91,12.73,6.24,100362.57,0.24,689.31,414.11,0.71,B
2016-01-13T07:00:00Z,35.78,11.84,6.83,100378.95,0.24,518.85,409.47,0.64,C
2016-01-13T08:00:00Z,32.63,13.14,8.77,100536.33,0.31,240.5,423.91,0.67,B
2016-01-13T09:00:00Z,31.44,13.9,6.09,100704.04,0.34,130.8,418.18,0.99,B
2016-01-13T10:00:00Z,28.85,16.45,1.6,100630.78,0.47,14.07,404.78,1,C
2016-01-13T11:00:00Z,28.33,15.61,2.26,100676.54,0.46,0,412.6,1,C
2016-01-13T12:00:00Z,26.97,15.55,2.49,100682.57,0.5,0,417.58,0.99,A
2016-01-13T13:00:00Z,26.9,14.89,5.48,100816.21,0.48,0,403.09,0.8,C
2016-01-13T14:00:00Z,23.87,15.3,7.34,100998.85,0.59,0,387.84,0.76,A
2016-01-13T15:00:00Z,20.14,15.84,5.74,101073.22,0.76,0,366.74,0.83,A
2016-01-13T16:00:00Z,19.52,15.99,4.94,101149.1,0.8,0,364.41,0.95,B
2016-01-13T17:00:00Z,18.82,15.46,4.36,101232.92,0.81,0,378.99,0.97,B
2016-01-13T18:00:00Z,17.55,14.82,3.97,101309.63,0.84,0,384.37,1,B
2016-01-13T19:00:00Z,17.47,14.92,4.65,101411.63,0.85,0,380.33,1,A
2016-01-13T20:00:00Z,16.93,14.72,5.15,101514.48,0.87,6.66,385.93,0.99,C
2016-01-13T21:00:00Z,16.86,14.44,6.02,101568.5,0.86,46.01,381.58,0.99,C
2016-01-13T22:00:00Z,16.75,12.75,6.26,101670.87,0.77,110.45,380.73,1,A
2016-01-13T23:00:00Z,16.75,11.18,6.93,101771.98,0.7,175.05,376.8,0.99,A
2016-01-14T00:00:00Z,16.91,9.88,6.74,101848.43,0.63,245.51,375.12,0.99,A
2016-01-14T01:00:00Z,17.02,9.13,6.96,101914.84,0.6,274.15,373.31,0.98,A
2016-01-14T02:00:00Z,16.95,8.82,6.88,101953.23,0.59,332.71,369.43,0.9,B
2016-01-14T03:00:00Z,16.32,9.36,6.93,102002.95,0.63,431.11,349.15,1,A
2016-01-14T04:00:00Z,15.53,9.62,6.51,102068.08,0.68,287.12,351.27,0.99,B
2016-01-14T05:00:00Z,15.22,9.87,6.02,102109.88,0.7,297.12,351.03,1,C
2016-01-14T06:00:00Z,14.84,9.72,6.23,102145.49,0.71,194.21,351.03,0.51,A
2016-01-14T07:00:00Z,15.42,9.72,6.94,102181.07,0.69,383.15,322.34,0.29,C
2016-01-14T08:00:00Z,15.48,8.46,7.56,102300.06,0.63,315.88,321.25,0.44,C
2016-01-14T09:00:00Z,15.47,8.35,7.37,102422.41,0.63,133.46,314.12,0.35,B
2016-01-14T10:00:00Z,14.07,7.7,7.47,102542.78,0.65,18.44,295.16,0.58,A
2016-01-14T11:00:00Z,13.86,7.6,6.99,102628.26,0.66,0,303.88,0.64,C
2016-01-14T12:00:00Z,13.27,7.67,6.62,102673.15,0.69,0,310.29,0.59,B
2016-01-14T13:00:00Z,13.22,7.59,6.28,102704.66,0.69,0,300.18,0.53,C
2016-01-14T14:00:00Z,13.2,7.16,6.02,102733.86,0.67,0,315.93,0.45,C
2016-01-14T15:00:00Z,13.31,6.48,5.66,102735.87,0.63,0,340.57,0.55,C
2016-01-14T16:00:00Z,13.46,5.99,5.71,102721.38,0.61,0,343.52,0.72,A
2016-01-14T17:00:00Z,13.47,5.98,5.47,102720.41,0.6,0,341.05,0.68,B
2016-01-14T18:00:00Z,13.26,6.27,4.98,102732.79,0.63,0,328.53,0.82,C
2016-01-14T19:00:00Z,13.26,6.47,4.62,102795.4,0.63,0,320.38,0.89,A
2016-01-14T20:00:00Z,13.56,6.51,4.66,102865.96,0.62,18.49,319.51,0.86,B
2016-01-14T21:00:00Z,13.51,6.51,4.93,102952.68,0.63,84.64,346.97,0.82,C
2016-01-14T22:00:00Z,15.17,6.65,5.64,103046.13,0.57,194.75,344.13,0.96,A
2016-01-14T23:00:00Z,15.69,6.37,5.63,103070.31,0.54,260.25,342.03,0.92,A
2016-01-15T00:00:00Z,16.61,6.37,5.49,103065.48,0.51,273.49,355.87,0.93,B
2016-01-15T01:00:00Z,17.63,6.41,5.41,103071.82,0.48,663.69,358.45,0.96,B
2016-01-15T02:00:00Z,17.84,6.39,5.18,103035.94,0.47,658.29,360.44,0.97,C
2016-01-15T03:00:00Z,18.81,6.62,5.33,102999.15,0.45,766,358.44,0.91,C
2016-01-15T04:00:00Z,18.93,6.73,5.37,102961.45,0.45,836.85,353.24,0.82,C
2016-01-15T05:00:00Z,18.77,7.03,5.63,102921.35,0.46,796.76,337.21,0.85,B
2016-01-15T06:00:00Z,18.31,7.3,5.74,102884.77,0.49,731.15,316.48,0.82,A
2016-01-15T07:00:00Z,18.25,7.3,5.7,102871.76,0.49,517.57,325.97,0.59,C
2016-01-15T08:00:00Z,17.69,7.2,5.52,102906.01,0.5,370.43,309.6,0.08,B
2016-01-15T09:00:00Z,17.6,7.1,5.2,102932.96,0.5,169.5,308.88,0.16,A
2016-01-15T10:00:00Z,15.26,7.28,4.53,102959.28,0.59,22.47,299.01,0.2,C
2016-01-15T11:00:00Z,14.47,7.46,4.24,103002.39,0.63,0,292.76,0.01,B
2016-01-15T12:00:00Z,13.07,7.38,4.05,102981.59,0.68,0,290.48,0.02,C
2016-01-15T13:00:00Z,13.01,7.4,3.85,102961.9,0.69,0,288.64,0.04,A
2016-01-15T14:00:00Z,12.57,7.37,3.67,102938.78,0.71,0,286.89,0.03,C
2016-01-15T15:00:00Z,11.86,7.4,3.56,102867.14,0.74,0,285.19,0.02,A
2016-01-15T16:00:00Z,11.66,7.48,3.31,102829.11,0.76,0,283.54,0,A
2016-01-15T17:00:00Z,11.18,7.49,2.94,102783.34,0.78,0,281.05,0.01,C
2016-01-15T18:00:00Z,10.39,7.47,2.61,102817.36,0.82,0,279.59,0.01,C
2016-01-15T19:00:00Z,10.22,7.48,2.42,102826.72,0.83,0,277.7,0.01,A
2016-01-15T20:00:00Z,10.99,8.14,2.45,102881.75,0.83,27.55,277.3,0.04,A
2016-01-15T21:00:00Z,11.3,8.09,2.44,102894.81,0.81,189.53,280.29,0.01,A
2016-01-15T22:00:00Z,15.22,9.19,2.03,102947.44,0.67,405.38,284.17,0.02,A
2016-01-15T23:00:00Z,16.52,8.54,1.59,102916.13,0.59,612.55,295.73,0,C
2016-01-16T00:00:00Z,18.74,8.08,1.28,102845.18,0.5,809.6,295.75,0,A
2016-01-16T01:00:00Z,20.12,7.98,1.72,102809,0.45,956.35,302.03,0,A
2016-01-16T02:00:00Z,21.18,8.07,2.31,102712.81,0.43,1050.31,307.69,0,C
2016-01-16T03:00:00Z,22.65,8.62,2.96,102623.18,0.41,1075.7,312.6,0,C
2016-01-16T04:00:00Z,22.81,9.12,3.68,102539.62,0.42,1040.54,316.34,0,C
2016-01-16T05:00:00Z,23.02,9.68,4.45,102452.65,0.43,944.24,318.97,0,C
2016-01-16T06:00:00Z,22.59,10.52,4.91,102392.52,0.46,794.48,320.49,0,C
2016-01-16T07:00:00Z,22.47,10.95,5.04,102345.49,0.48,603.32,323.69,0,C
2016-01-16T08:00:00Z,21.79,11.53,4.88,102323.28,0.52,389.47,323.29,0,C
2016-01-16T09:00:00Z,21.73,11.8,4.42,102370.43,0.53,177.26,321.89,0.02,A
2016-01-16T10:00:00Z,19.15,12.75,3.32,102369.55,0.66,22.83,319.34,0.46,A
2016-01-16T11:00:00Z,18.35,12.99,2.23,102383.09,0.71,0,316.36,0.91,B
2016-01-16T12:00:00Z,17.24,12.62,1.28,102334.93,0.74,0,312.92,0.96,C
2016-01-16T13:00:00Z,16.82,12.3,0.74,102311.81,0.75,0,310.27,1,A
2016-01-16T14:00:00Z,16.03,12.17,0.39,102293.41,0.78,0,311.22,0.99,C
2016-01-16T15:00:00Z,14.64,11.82,0.03,102257.3,0.83,0,312.85,0.96,A
2016-01-16T16:00:00Z,14.31,11.83,0.39,102225.98,0.85,0,312.78,0.87,C
2016-01-16T17:00:00Z,13.94,11.68,0.72,102207.49,0.86,0,310.53,0.78,C
2016-01-16T18:00:00Z,13.95,11.63,0.99,102207.67,0.86,0,307.42,0.86,B
2016-01-16T19:00:00Z,13.94,11.85,1.64,102249.79,0.87,0,304.95,0.98,A
2016-01-16T20:00:00Z,14.38,12.56,2.18,102272.21,0.89,23.14,307.68,1,B
2016-01-16T21:00:00Z,14.98,12.51,2,102313.94,0.85,165.94,312.56,1,C
2016-01-16T22:00:00Z,19.96,13.13,2.87,102320.36,0.65,342.87,319.41,1,C
2016-01-16T23:00:00Z,22.12,11.88,4.23,102297.98,0.52,525.86,328.71,0.99,C
2016-01-17T00:00:00Z,24.95,11.26,4.47,102227.15,0.42,714.27,340.89,0.77,A
2016-01-17T01:00:00Z,26.27,10.99,3.89,102172.85,0.38,859.15,345.82,0.13,A
2016-01-17T02:00:00Z,27.45,10.63,2.77,102077.6,0.35,998.19,346.2,0.04,B
2016-01-17T03:00:00Z,28.79,9.72,1.8,102007.85,0.3,1055.81,345.75,0,A
2016-01-17T04:00:00Z,29.32,8.36,1.08,101896.31,0.27,1028,348.35,0,C
2016-01-17T05:00:00Z,29.54,9.05,0.26,101807.44,0.28,936.11,349.82,0,B
2016-01-17T06:00:00Z,29.32,9.2,0.6,101740.63,0.28,751.57,357.94,0.01,C
2016-01-17T07:00:00Z,29.61,8.53,1.47,101658.95,0.27,594.62,349.04,0,B
2016-01-17T08:00:00Z,29.1,7.81,2.24,101641.4,0.26,379.44,348.05,0.01,B
2016-01-17T09:00:00Z,28.91,7.46,2.97,101640.19,0.26,176.77,345.1,0,C
2016-01-17T10:00:00Z,25.75,9.37,3.03,101643.71,0.36,22.51,342.01,0.4,B
2016-01-17T11:00:00Z,24.07,10.6,3.56,101673.8,0.43,0,339.89,0.97,B
2016-01-17T12:00:00Z,21.85,11.59,3.34,101649.08,0.52,0,338.63,0.97,B
2016-01-17T13:00:00Z,21.37,11.91,3.19,101625,0.55,0,340.34,0.96,A
2016-01-17T14:00:00Z,20.69,11.76,3.16,101599.9,0.57,0,337.6,0.88,B
2016-01-17T15:00:00Z,19.53,11.15,3.06,101547.4,0.58,0,333.97,0.81,A
2016-01-17T16:00:00Z,19.31,10.69,3.19,101520.71,0.57,0,331.16,0.71,C
2016-01-17T17:00:00Z,19.05,9.98,3.4,101477.77,0.56,0,330.54,0.78,A
2016-01-17T18:00:00Z,18.6,9.28,3.73,101508.09,0.55,0,327.09,0.08,A
2016-01-17T19:00:00Z,18.76,9.01,4.14,101518.73,0.53,0,324.7,0.02,C
2016-01-17T20:00:00Z,19.39,8.08,4.54,101586.4,0.48,23.64,323,0.03,A
2016-01-17T21:00:00Z,20.04,8.83,4.96,101592.52,0.48,176.21,325.36,0.01,A
2016-01-17T22:00:00Z,25.65,9.31,5.23,101601.84,0.36,387.57,329.93,0,C
2016-01-17T23:00:00Z,27.49,9,6.22,101571.27,0.31,599.61,336.9,0.51,A
2016-01-18T00:00:00Z,29.9,7.82,6.56,101518.44,0.25,785.2,343.31,0.9,B
2016-01-18T01:00:00Z,30.74,7.84,5.96,101497.11,0.24,926.62,349.88,0.93,B
2016-01-18T02:00:00Z,31.6,7.92,5.31,101418.3,0.23,1000.7,358.15,0.95,A
2016-01-18T03:00:00Z,32.28,8.17,4.57,101330.01,0.22,1032.3,361.65,0.82,B
2016-01-18T04:00:00Z,32.53,8.1,4.05,101265.72,0.22,1016.2,363.71,0.36,B
2016-01-18T05:00:00Z,32.8,7.71,4.05,101180.71,0.21,923.24,365.15,0.18,A
2016-01-18T06:00:00Z,31.9,8.38,3.09,101124.35,0.23,731.22,383.12,0.65,B
2016-01-18T07:00:00Z,32.13,5.75,2.6,101072.19,0.19,408.65,391.47,0.88,C
2016-01-18T08:00:00Z,29.94,7.39,5.2,101162.91,0.24,274.09,396.64,0.77,A
2016-01-18T09:00:00Z,28.34,8.82,5.34,101248.94,0.29,124.75,376.5,0.03,B
2016-01-18T10:00:00Z,22.64,10.4,4.41,101320.6,0.46,19.3,350.86,0.01,B
2016-01-18T11:00:00Z,21.27,10.94,3.18,101415.91,0.52,0,331.48,0.09,C
2016-01-18T12:00:00Z,19.03,11.79,2.81,101432.98,0.63,0,325.33,0.91,A
2016-01-18T13:00:00Z,18.61,12.51,1.82,101442.16,0.68,0,325.76,0.98,C
2016-01-18T14:00:00Z,17.95,13,1.36,101422.99,0.73,0,330.66,0.66,A
2016-01-18T15:00:00Z,17.83,12.63,0.69,101342.92,0.72,0,327.18,0.04,C
2016-01-18T16:00:00Z,17.35,12.97,0.79,101304.09,0.75,0,320.2,0.05,B
2016-01-18T17:00:00Z,17.14,13.33,1.46,101277.95,0.78,0,319.22,0.03,A
2016-01-18T18:00:00Z,16.03,13.28,1.78,101266.3,0.84,0,316.52,0.08,B
2016-01-18T19:00:00Z,15.38,13.14,1.98,101288.16,0.87,0,320.79,0.5,B
2016-01-18T20:00:00Z,15.79,13.61,1.92,101322.16,0.87,20.79,318.73,0.72,C
2016-01-18T21:00:00Z,15.78,13.22,1.74,101332.43,0.85,158.39,325.17,0.88,A
2016-01-18T22:00:00Z,19.11,14.35,1.13,101350.8,0.74,317.03,332.88,0.94,B
2016-01-18T23:00:00Z,20.44,13.79,0.61,101288.02,0.66,506.94,338.66,0.85,A
2016-01-19T00:00:00Z,24,13.87,0.87,101191.19,0.53,662.6,349.11,0.67,B
2016-01-19T01:00:00Z,25.5,13.49,1.63,101143.99,0.47,872.43,349.03,0.41,A
2016-01-19T02:00:00Z,27.08,13.59,2.64,101098.07,0.43,993.49,353.08,0.28,C
2016-01-19T03:00:00Z,28.57,13.42,3.09,101006.03,0.39,1032.88,357.84,0.32,C
2016-01-19T04:00:00Z,28.95,13.24,3.54,100927.59,0.38,1007.92,360.95,0.75,A
2016-01-19T05:00:00Z,29.28,12.83,3.91,100872.99,0.36,886.63,364.14,0.6,C
2016-01-19T06:00:00Z,28.67,12.74,4.22,100781.1,0.37,741.34,368.02,0.61,A
2016-01-19T07:00:00Z,28.86,12.65,4.59,100786.31,0.37,560.66,364.26,0.5,A
2016-01-19T08:00:00Z,27.72,12.46,4.52,100796.83,0.39,351.56,366.22,0.42,C
2016-01-19T09:00:00Z,27.51,12.76,3.85,100830.74,0.4,163.64,356.51,0.35,C
2016-01-19T10:00:00Z,24.01,13.1,3.19,100884.08,0.5,20.21,346.87,0.79,B
2016-01-19T11:00:00Z,23.32,13.32,3.41,100987.01,0.53,0,379.55,0.99,B
2016-01-19T12:00:00Z,22.48,12.94,3.32,101041.19,0.55,0,389.57,1,C
2016-01-19T13:00:00Z,22.13,13,2.78,101063.36,0.56,0,392.03,1,C
2016-01-19T14:00:00Z,21.59,13.27,1.49,101048.25,0.59,0,390.62,1,B
2016-01-19T15:00:00Z,20.83,14.62,1.17,100902.44,0.68,0,389.69,0.91,A
2016-01-19T16:00:00Z,20.83,13.81,0.26,100870.86,0.64,0,381.23,0.98,A
2016-01-19T17:00:00Z,20.59,14.02,1.44,100789.12,0.66,0,378.21,1,B
2016-01-19T18:00:00Z,20.05,14.88,0.19,100836.13,0.72,0,382.5,1,B
2016-01-19T19:00:00Z,19.9,14.78,1.54,100989.65,0.72,0,385.46,1,C
2016-01-19T20:00:00Z,19.7,14.88,1.49,101027.06,0.74,2.8,381.63,1,B
2016-01-19T21:00:00Z,19.01,14.3,2.09,101039.6,0.74,31.46,382.47,1,C
2016-01-19T22:00:00Z,18.7,15.87,1.38,101075.7,0.84,68.85,384.36,1,B
2016-01-19T23:00:00Z,18.94,16.42,1.88,101108.35,0.85,101.18,386.07,1,A
2016-01-20T00:00:00Z,21.39,17.56,2.13,101068.33,0.79,281.13,387.55,0.82,C
2016-01-20T01:00:00Z,22.69,17.19,2.04,100967.17,0.71,437.03,395.87,0.91,B
2016-01-20T02:00:00Z,24.77,17.2,1.01,100921.84,0.63,694.04,393.31,0.85,C
2016-01-20T03:00:00Z,26.67,17.47,1.28,100879.1,0.57,761.97,398.3,0.85,A
2016-01-20T04:00:00Z,26.54,17.61,2.34,100824.46,0.58,740.36,407.92,0.43,A
2016-01-20T05:00:00Z,24.89,17.9,3.3,100753.75,0.65,398.7,419.26,0.49,C
2016-01-20T06:00:00Z,24.65,17.73,4.12,100746.3,0.65,500.59,398.96,0.4,A
2016-01-20T07:00:00Z,24.59,17.68,4.87,100758.98,0.65,339.29,396.98,0.46,A
2016-01-20T08:00:00Z,24.25,17.49,5.29,100782.79,0.66,227.01,396.8,0.36,B
2016-01-20T09:00:00Z,24.4,17.73,4.81,100824.97,0.66,143.53,382.24,0.4,A
2016-01-20T10:00:00Z,22.3,17.81,4.05,100901.95,0.76,14.47,371.78,0.38,C
2016-01-20T11:00:00Z,21.46,17.64,3.7,100944.32,0.79,0,370.34,0.6,A
2016-01-20T12:00:00Z,20.14,17.53,2.76,100933.98,0.85,0,368.27,0.59,A
2016-01-20T13:00:00Z,19.86,17.58,1.86,100926.51,0.87,0,359.13,0.15,A
2016-01-20T14:00:00Z,19.32,17.43,1.69,100865.16,0.89,0,354.18,0.66,A
2016-01-20T15:00:00Z,18.6,17.43,1.93,100770.06,0.93,0,352.5,1,C
2016-01-20T16:00:00Z,18.65,17.44,2.13,100749.68,0.93,0,349.42,1,B
2016-01-20T17:00:00Z,18.53,17.53,2.44,100765.49,0.94,0,351.28,1,B
2016-01-20T18:00:00Z,18.55,17.65,2.62,100777.35,0.95,0,362.96,1,A
2016-01-20T19:00:00Z,18.62,17.6,2.51,100788.29,0.94,0,375.16,0.99,A
2016-01-20T20:00:00Z,18.56,17.37,2.2,100865.28,0.93,12.39,376.16,0.99,B
2016-01-20T21:00:00Z,18.05,16.98,2.39,100926.43,0.93,104.39,378.35,0.96,B
2016-01-20T22:00:00Z,19.03,17.21,3.66,100984.45,0.89,250.79,376.89,0.96,C
2016-01-20T23:00:00Z,19.32,17.04,3.62,100989.57,0.87,404.61,381.97,0.99,A
2016-01-21T00:00:00Z,20.18,16.63,3.47,101039.67,0.8,567.1,386.08,1,A
2016-01-21T01:00:00Z,20.75,16.55,3.18,101049.88,0.77,671.44,391.28,0.91,B
2016-01-21T02:00:00Z,21.42,16.53,2.8,101056.74,0.74,784.18,387.67,0.86,C
2016-01-21T03:00:00Z,22.67,16.2,2.76,101026.54,0.67,791.24,397.39,0.81,B
2016-01-21T04:00:00Z,22.79,16.09,3.09,101002.26,0.66,722.57,388.17,0.87,A
2016-01-21T05:00:00Z,24.14,16.18,2.53,100951.56,0.61,841.53,380.76,0.62,B
2016-01-21T06:00:00Z,25.02,16.15,2.05,100882.4,0.58,694.43,375.36,0.43,B
2016-01-21T07:00:00Z,25.17,16.07,2.56,100848.96,0.57,551.5,377.22,0.23,B
2016-01-21T08:00:00Z,24.34,15.9,3.61,100829.76,0.59,348.94,369.56,0.11,A
2016-01-21T09:00:00Z,23.57,15.92,4.35,100921.96,0.62,161.91,359.08,0.03,A
2016-01-21T10:00:00Z,20.79,15.73,4.61,100966.67,0.73,19.21,353.08,0.18,B
2016-01-21T11:00:00Z,19.25,15.25,4.14,101052.49,0.78,0,346.61,0.29,C
2016-01-21T12:00:00Z,17.67,14.68,3.38,101058.86,0.83,0,340.64,0.79,A
2016-01-21T13:00:00Z,17.48,14.64,2.63,101067.81,0.83,0,338.04,1,C
2016-01-21T14:00:00Z,17.14,14.55,2,101058.27,0.85,0,339.65,1,A
2016-01-21T15:00:00Z,16.78,14.5,1.77,100982.6,0.86,0,344.39,1,B
2016-01-21T16:00:00Z,16.62,14.46,1.72,100925.55,0.87,0,351.09,1,A
2016-01-21T17:00:00Z,16.58,14.57,1.46,100868.37,0.88,0,353.07,1,B
2016-01-21T18:00:00Z,16.75,14.92,1.05,100774.47,0.89,0,361.66,1,B
2016-01-21T19:00:00Z,16.7,14.94,0.55,100738.7,0.89,0,361.8,1,A
2016-01-21T20:00:00Z,17.16,15.11,1.12,100779.27,0.88,9.1,365.89,1,C
2016-01-21T21:00:00Z,17.09,14.9,3.22,100878.46,0.87,75.95,370.85,1,A
2016-01-21T22:00:00Z,17.82,15.64,3.32,101085.98,0.87,157.12,379.19,1,B
2016-01-21T23:00:00Z,18.14,15.55,2.09,101058.25,0.85,175.63,382.96,1,C
2016-01-22T00:00:00Z,18.43,15.93,1.66,101027.01,0.85,153.86,385.93,1,C
2016-01-22T01:00:00Z,18.49,16.07,1.08,100960.59,0.86,187.25,384.18,1,C
2016-01-22T02:00:00Z,18.77,16.46,1.22,100925.32,0.86,163.88,385.48,1,A
2016-01-22T03:00:00Z,19.13,17.15,1.73,100887.49,0.88,158.04,387.98,1,B
2016-01-22T04:00:00Z,19.12,17.38,1.51,100853.77,0.9,83.84,392.05,1,B
2016-01-22T05:00:00Z,19.14,17.61,1.15,100831.37,0.91,133.39,392.08,1,C
2016-01-22T06:00:00Z,19.89,17.88,1.14,100785.06,0.88,238.36,390.93,0.93,C
2016-01-22T07:00:00Z,19.95,17.78,1.87,100753.88,0.87,231.25,385.97,0.82,B
2016-01-22T08:00:00Z,19.67,17.17,2,100742.85,0.85,220.24,370.78,0.95,B
2016-01-22T09:00:00Z,19.63,16.75,1.84,100841.05,0.83,97.34,368.18,0.97,A
2016-01-22T10:00:00Z,19.32,17.21,1.41,100867.51,0.88,10.65,366.2,0.8,B
2016-01-22T11:00:00Z,18.64,17.03,1.63,100899.4,0.9,0,355.51,0.85,A
2016-01-22T12:00:00Z,18.41,17.09,2.45,100974.12,0.92,0,351.27,0.69,B
2016-01-22T13:00:00Z,18.28,17.01,3.23,100996.99,0.92,0,341.56,0.44,C
2016-01-22T14:00:00Z,17.89,16.54,3.5,100999.2,0.92,0,345.22,0.54,B
2016-01-22T15:00:00Z,17.26,15.62,3.55,101006.73,0.9,0,348.67,0.67,C
2016-01-22T16:00:00Z,17.42,15.42,3.34,101016.13,0.88,0,371.66,0.84,A
2016-01-22T17:00:00Z,17.49,15.14,3.38,101008.23,0.86,0,373.14,0.97,B
2016-01-22T18:00:00Z,17.43,14.83,3.31,101024.6,0.85,0,382.26,1,A
2016-01-22T19:00:00Z,17.58,14.8,3.39,101086.95,0.84,0,379.16,1,A
2016-01-22T20:00:00Z,17.56,14.98,3.64,101139.78,0.85,5.04,389.11,1,A
2016-01-22T21:00:00Z,17.22,15.31,3.88,101190.61,0.89,50.93,391.25,1,C
2016-01-22T22:00:00Z,17.68,15.15,4.34,101260.21,0.85,82.75,388.97,1,A
2016-01-22T23:00:00Z,18.01,14.99,4.47,101286.53,0.83,186.81,382.26,1,B
2016-01-23T00:00:00Z,19.11,14.74,4.35,101335.75,0.76,289.37,386.13,1,A
2016-01-23T01:00:00Z,19.47,14.55,4.59,101362.06,0.73,404.1,385.73,0.97,A
2016-01-23T02:00:00Z,20.2,14.35,4.69,101363.44,0.69,460.4,387.59,0.9,B
2016-01-23T03:00:00Z,20.88,13.97,4.88,101377,0.65,487.18,381.43,0.86,A
2016-01-23T04:00:00Z,20.84,13.86,5.06,101368.62,0.64,614.74,375.43,0.9,B
2016-01-23T05:00:00Z,20.61,13.48,5.17,101345.71,0.64,591.77,371.49,0.82,A
2016-01-23T06:00:00Z,19.93,13.2,5.17,101366.21,0.65,523.76,364.06,0.89,C
2016-01-23T07:00:00Z,19.89,13.11,4.82,101344.36,0.65,339.93,377.08,0.84,A
2016-01-23T08:00:00Z,19.63,12.96,4.72,101380.98,0.65,262,352.66,0.79,B
2016-01-23T09:00:00Z,19.76,13.08,4.55,101389.58,0.65,142.08,341.02,0.48,A
2016-01-23T10:00:00Z,17.67,13.35,4.13,101448.58,0.76,15.11,335.29,0.43,C
2016-01-23T11:00:00Z,17.41,13.61,3.86,101483.32,0.78,0,340.96,0.7,B
2016-01-23T12:00:00Z,16.92,13.76,3.48,101474.75,0.82,0,352.07,0.68,B
2016-01-23T13:00:00Z,17.05,13.86,3.02,101497.77,0.81,0,356.19,0.81,C
2016-01-23T14:00:00Z,16.9,14.1,2.88,101492.61,0.84,0,353.54,0.91,C
2016-01-23T15:00:00Z,16.65,14.4,2.84,101454,0.87,0,363.56,0.98,B
2016-01-23T16:00:00Z,16.75,14.51,2.74,101408.92,0.87,0,371.71,0.93,B
2016-01-23T17:00:00Z,16.76,14.6,2.5,101352.49,0.87,0,376.04,0.9,A
2016-01-23T18:00:00Z,16.43,14.4,2.11,101337.55,0.88,0,357.81,0.78,B
2016-01-23T19:00:00Z,16.11,14.37,1.93,101331.87,0.89,0,342.04,0.77,B
2016-01-23T20:00:00Z,16.55,14.58,2.16,101402.15,0.88,11.2,350.53,0.73,C
2016-01-23T21:00:00Z,16.35,14.51,3.1,101423.41,0.89,102.91,354.73,0.77,A
2016-01-23T22:00:00Z,17.54,14.84,3.49,101511.7,0.84,204.42,359.62,0.97,C
2016-01-23T23:00:00Z,18.08,14.6,3.62,101512.96,0.8,283.99,370.67,0.99,C
2016-01-24T00:00:00Z,19.15,14.37,4,101487.32,0.74,289.82,387.71,0.99,C
2016-01-24T01:00:00Z,19.79,14.25,4.55,101469.22,0.7,431.78,380.95,0.98,B
2016-01-24T02:00:00Z,20.24,14.4,4.98,101464.25,0.69,523.55,393.17,0.97,A
2016-01-24T03:00:00Z,21.1,14.43,5.15,101469.62,0.66,599.32,391.86,0.84,C
2016-01-24T04:00:00Z,21.27,14.44,5.21,101442.44,0.65,674.41,384.99,0.75,B
2016-01-24T05:00:00Z,21.56,14.3,5.21,101382.03,0.63,578.21,382.26,0.63,A
2016-01-24T06:00:00Z,20.93,14.07,5.1,101379.66,0.65,466.04,367.66,0.6,C
2016-01-24T07:00:00Z,20.96,14.06,5.14,101353.36,0.65,462.23,357.76,0.48,B
2016-01-24T08:00:00Z,20.36,14.16,5.15,101394.46,0.68,323.09,351.26,0.32,C
2016-01-24T09:00:00Z,20.21,14.39,4.84,101414.68,0.69,155.07,335.62,0.28,A
2016-01-24T10:00:00Z,18.29,14.13,4.37,101454.08,0.77,16,334.78,0.21,A
2016-01-24T11:00:00Z,17.81,14.26,4.15,101493.76,0.8,0,330.36,0.3,B
2016-01-24T12:00:00Z,16.95,14.21,3.97,101501.44,0.84,0,324.11,0.37,A
2016-01-24T13:00:00Z,17.12,14.23,3.69,101528.16,0.83,0,346.59,0.51,B
2016-01-24T14:00:00Z,16.87,14.32,3.73,101515.88,0.85,0,352.28,0.47,C
2016-01-24T15:00:00Z,16.44,14.14,3.51,101485.77,0.86,0,349.49,0.52,B
